"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","10%",2040,4653.97126050731,"Capacity",918.387361849208,3735.5838986581,61.1194232520081,"3.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","14%",2040,5173.08782316444,"Capacity",918.387361849208,4254.70046131523,65.2280649821473,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","18%",2040,5692.20438582158,"Capacity",918.387361849208,4773.81702397237,69.0928145610842,"4.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","2%",2040,3615.73813519305,"Capacity",918.387361849208,2697.35077334384,51.936025775408,"2.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","22%",2040,6211.32094847871,"Capacity",918.387361849208,5292.9335866295,72.7525503788664,"5.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","6%",2040,4134.85469785018,"Capacity",918.387361849208,3216.46733600097,56.7139077828444,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","10%",2040,4398.43072723085,"Capacity",918.387361849208,3480.04336538164,58.9918923698981,"3.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","14%",2040,4815.33107657739,"Capacity",918.387361849208,3896.94371472818,62.4255053221693,"3.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","18%",2040,5232.23142592393,"Capacity",918.387361849208,4313.84406407473,65.6798604145497,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","2%",2040,3564.63002853776,"Capacity",918.387361849208,2646.24266668855,51.4416433124813,"2.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","22%",2040,5649.13177527048,"Capacity",918.387361849208,4730.74441342127,68.7804071914471,"4.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","6%",2040,3981.5303778843,"Capacity",918.387361849208,3063.14301603509,55.3456684487151,"3.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","10%",2040,4540.8486351517,"Capacity",918.387361849208,3622.46127330249,60.1868862236824,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","14%",2040,4958.67955618035,"Capacity",918.387361849208,4040.29219433115,63.5632928216525,"4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","18%",2040,5376.51047720901,"Capacity",918.387361849208,4458.1231153598,66.7691778844086,"4.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","2%",2040,3705.1867930944,"Capacity",918.387361849208,2786.79943124519,52.7901452095482,"2.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","22%",2040,5794.34139823766,"Capacity",918.387361849208,4875.95403638845,69.8280318811038,"4.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","6%",2040,4123.01771412305,"Capacity",918.387361849208,3204.63035227384,56.6094546191168,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","10%",2040,4470.30094353358,"Capacity",918.387361849208,3551.91358168437,59.5979326963978,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","14%",2040,4887.31779740945,"Capacity",918.387361849208,3968.93043556024,62.9994478988526,"4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","18%",2040,5304.33465128533,"Capacity",918.387361849208,4385.94728943612,66.2264848035597,"4.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","2%",2040,3636.26723578182,"Capacity",918.387361849208,2717.87987393261,52.1332894984828,"2.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","22%",2040,5721.3515051612,"Capacity",918.387361849208,4802.964143312,69.3034208629848,"4.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","6%",2040,4053.2840896577,"Capacity",918.387361849208,3134.89672780849,55.9901484888948,"3.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","10%",2040,4100.31579176539,"Capacity",918.387361849208,3181.92842991618,56.4085847182517,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","14%",2040,4487.73564217578,"Capacity",918.387361849208,3569.34828032657,59.7440229673778,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","18%",2040,4875.15549258617,"Capacity",918.387361849208,3956.76813073696,62.9028467617878,"4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","2%",2040,3325.47609094461,"Capacity",918.387361849208,2407.0887290954,49.0620905495822,"2.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","22%",2040,5262.57534299656,"Capacity",918.387361849208,4344.18798114735,65.9104542629419,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","6%",2040,3712.895941355,"Capacity",918.387361849208,2794.50857950579,52.8631117085042,"2.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","10%",2040,3995.2056688898,"Capacity",918.387361849208,3076.81830704059,55.4690752315251,"3.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","14%",2040,4377.20965498225,"Capacity",918.387361849208,3458.82229313304,58.811753018704,"3.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","18%",2040,4759.2136410747,"Capacity",918.387361849208,3840.82627922549,61.9744001925431,"3.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","2%",2040,3231.1976967049,"Capacity",918.387361849208,2312.81033485569,48.0916867541126,"2.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","22%",2040,5141.21762716715,"Capacity",918.387361849208,4222.83026531794,64.9833075898568,"4.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","6%",2040,3613.20168279735,"Capacity",918.387361849208,2694.81432094814,51.9116010247049,"2.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","10%",2040,3276.5578089084,"Capacity",918.387361849208,2358.17044705919,48.5609971794154,"2.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","14%",2040,3586.14543357542,"Capacity",918.387361849208,2667.75807172621,51.6503443524456,"2.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","18%",2040,3895.73305824244,"Capacity",918.387361849208,2977.34569639323,54.5650592998233,"3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","2%",2040,2657.38255957436,"Capacity",918.387361849208,1738.99519772515,41.7012613445343,"1.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","22%",2040,4205.32068290946,"Capacity",918.387361849208,3286.93332106025,57.3317828177377,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","6%",2040,2966.97018424138,"Capacity",918.387361849208,2048.58282239217,45.2612728764026,"2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","10%",2040,3216.86223853089,"Capacity",918.387361849208,2298.47487668169,47.9424120866033,"2.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","14%",2040,3502.57163504691,"Capacity",918.387361849208,2584.1842731977,50.8348726092404,"2.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","18%",2040,3788.28103156293,"Capacity",918.387361849208,2869.89366971372,53.5713885363607,"2.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","2%",2040,2645.44344549886,"Capacity",918.387361849208,1727.05608364965,41.5578642816213,"1.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","22%",2040,4073.99042807894,"Capacity",918.387361849208,3155.60306622974,56.1747547055591,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","6%",2040,2931.15284201488,"Capacity",918.387361849208,2012.76548016567,44.8638549409842,"2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","10%",2040,3411.16183554237,"Capacity",918.387361849208,2492.77447369316,49.9276924531183,"2.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","14%",2040,3703.60669014401,"Capacity",918.387361849208,2785.2193282948,52.7751771981374,"2.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","18%",2040,3996.05154474564,"Capacity",918.387361849208,3077.66418289644,55.4766994592904,"3.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","2%",2040,2826.2721263391,"Capacity",918.387361849208,1907.88476448989,43.679340247878,"1.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","22%",2040,4288.49639934728,"Capacity",918.387361849208,3370.10903749807,58.0526402284864,"3.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","6%",2040,3118.71698094073,"Capacity",918.387361849208,2200.32961909153,46.9076712179525,"2.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","10%",2040,3276.78324918883,"Capacity",918.387361849208,2358.39588733962,48.5633183312222,"2.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","14%",2040,3563.24133645944,"Capacity",918.387361849208,2644.85397461023,51.4281437989962,"2.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","18%",2040,3849.69942373004,"Capacity",918.387361849208,2931.31206188083,54.1415927165136,"2.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","2%",2040,2703.86707464762,"Capacity",918.387361849208,1785.47971279841,42.2549371411012,"1.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","22%",2040,4136.15751100065,"Capacity",918.387361849208,3217.77014915144,56.7253924548032,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","6%",2040,2990.32516191823,"Capacity",918.387361849208,2071.93780006902,45.5185434748193,"2.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","10%",2040,3792.38403021527,"Capacity",918.387361849208,2873.99666836607,53.6096695416607,"2.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","14%",2040,4169.91128802267,"Capacity",918.387361849208,3251.52392617346,57.0221354052394,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","18%",2040,4547.43854583006,"Capacity",918.387361849208,3629.05118398085,60.2416067513214,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","2%",2040,3037.32951460049,"Capacity",918.387361849208,2118.94215275128,46.0319688124599,"2.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","22%",2040,4924.96580363745,"Capacity",918.387361849208,4006.57844178825,63.297538986822,"4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","6%",2040,3414.85677240788,"Capacity",918.387361849208,2496.46941055867,49.9646816317153,"2.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","10%",2040,4219.30803553096,"Capacity",918.387361849208,3300.92067368175,57.4536393423581,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","14%",2040,4636.25412810049,"Capacity",918.387361849208,3717.86676625128,60.9743123475065,"3.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","18%",2040,5053.20022067002,"Capacity",918.387361849208,4134.81285882082,64.3025105172482,"4.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","2%",2040,3385.4158503919,"Capacity",918.387361849208,2467.02848854269,49.669190536415,"2.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","22%",2040,5470.14631323955,"Capacity",918.387361849208,4551.75895139035,67.4667247714779,"4.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","6%",2040,3802.36194296143,"Capacity",918.387361849208,2883.97458111222,53.7026496656564,"2.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","10%",2040,3173.65835614718,"Capacity",918.387361849208,2255.27099429797,47.4896935586867,"2.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","14%",2040,3457.28257569289,"Capacity",918.387361849208,2538.89521384368,50.3874509560037,"2.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","18%",2040,3740.90679523859,"Capacity",918.387361849208,2822.51943338938,53.1273887311374,"2.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","2%",2040,2606.40991705577,"Capacity",918.387361849208,1688.02255520656,41.0855516600004,"1.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","22%",2040,4024.5310147843,"Capacity",918.387361849208,3106.14365293509,55.7327879522915,"3.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","6%",2040,2890.03413660148,"Capacity",918.387361849208,1971.64677475227,44.4032293279697,"2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","10%",2040,9766.05427279282,"Capacity",918.387361849208,8847.66691094361,94.062037565341,"8.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","14%",2040,10373.1754577027,"Capacity",918.387361849208,9454.78809585352,97.2357346650578,"9.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","18%",2040,10980.2966426126,"Capacity",918.387361849208,10061.9092807634,100.309068786244,"10.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","2%",2040,8551.81190297302,"Capacity",918.387361849208,7633.42454112381,87.3694714481197,"7.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","22%",2040,11587.4178275225,"Capacity",918.387361849208,10669.0304656733,103.29099895767,"10.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","6%",2040,9158.93308788292,"Capacity",918.387361849208,8240.54572603371,90.7774516387947,"8.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","10%",2040,9284.0513786088,"Capacity",918.387361849208,8365.66401675959,91.4640039401271,"8.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","14%",2040,9698.37140584509,"Capacity",918.387361849208,8779.98404399588,93.7015690583455,"8.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","18%",2040,10112.6914330814,"Capacity",918.387361849208,9194.30407123218,95.8869337878325,"9.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","2%",2040,8455.41132413621,"Capacity",918.387361849208,7537.023962287,86.8160351679746,"7.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","22%",2040,10527.0114603177,"Capacity",918.387361849208,9608.62409846847,98.0235895000202,"9.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","6%",2040,8869.73135137251,"Capacity",918.387361849208,7951.3439895233,89.170308901132,"8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","10%",2040,11812.1033021154,"Capacity",918.387361849208,10893.7159402662,104.372965562286,"10.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","14%",2040,12558.9062171821,"Capacity",918.387361849208,11640.5188553329,107.891236230441,"11.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","18%",2040,13305.7091322488,"Capacity",918.387361849208,12387.3217703996,111.298345766681,"12.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","2%",2040,10318.497471982,"Capacity",918.387361849208,9400.11011013277,96.9541649963155,"9.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","22%",2040,14052.5120473155,"Capacity",918.387361849208,13134.1246854663,114.604208847085,"13.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","6%",2040,11065.3003870487,"Capacity",918.387361849208,10146.9130251995,100.731886834306,"10.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","10%",2040,10978.6515914068,"Capacity",918.387361849208,10060.2642295576,100.300868538401,"10.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","14%",2040,11392.0738221901,"Capacity",918.387361849208,10473.6864603409,102.341030189953,"10.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","18%",2040,11805.4960529733,"Capacity",918.387361849208,10887.1086911241,104.341308651579,"10.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","2%",2040,10151.8071298403,"Capacity",918.387361849208,9233.41976799105,96.0906851260363,"9.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","22%",2040,12218.9182837566,"Capacity",918.387361849208,11300.5309219074,106.303955344603,"11.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","6%",2040,10565.2293606235,"Capacity",918.387361849208,9646.84199877432,98.2183384036521,"9.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","10%",2040,11068.5704988864,"Capacity",918.387361849208,10150.1831370371,100.748117287804,"10.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","14%",2040,11482.707298619,"Capacity",918.387361849208,10564.3199367698,102.782877643943,"10.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","18%",2040,11896.8440983517,"Capacity",918.387361849208,10978.4567365025,104.778131003099,"11M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","2%",2040,10240.296899421,"Capacity",918.387361849208,9321.90953757181,96.5500364452122,"9.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","22%",2040,12310.9808980844,"Capacity",918.387361849208,11392.5935362351,106.73609294065,"11.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","6%",2040,10654.4336991537,"Capacity",918.387361849208,9736.04633730448,98.6714058747745,"9.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","10%",2040,11063.5124598488,"Capacity",918.387361849208,10145.1250979996,100.723011759973,"10.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","14%",2040,11476.9894775797,"Capacity",918.387361849208,10558.6021157305,102.755058832792,"10.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","18%",2040,11890.4664953106,"Capacity",918.387361849208,10972.0791334614,104.747692735742,"11M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","2%",2040,10236.558424387,"Capacity",918.387361849208,9318.17106253778,96.5306742053415,"9.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","22%",2040,12303.9435130416,"Capacity",918.387361849208,11385.5561511924,106.70312156255,"11.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","6%",2040,10650.0354421179,"Capacity",918.387361849208,9731.64808026869,98.6491159629355,"9.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","10%",2040,9396.42449994016,"Capacity",918.387361849208,8478.03713809095,92.0762571898476,"8.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","14%",2040,9811.62209959604,"Capacity",918.387361849208,8893.23473774684,94.3039486858681,"8.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","18%",2040,10226.8196992519,"Capacity",918.387361849208,9308.43233740272,96.4802173370413,"9.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","2%",2040,8566.0293006284,"Capacity",918.387361849208,7647.64193877919,87.4507972449605,"7.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","22%",2040,10642.0172989078,"Capacity",918.387361849208,9723.6299370586,98.608467877047,"9.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","6%",2040,8981.22690028428,"Capacity",918.387361849208,8062.83953843507,89.793315666786,"8.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","10%",2040,9357.69066343927,"Capacity",918.387361849208,8439.30330159006,91.8656807604998,"8.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","14%",2040,9772.073959781,"Capacity",918.387361849208,8853.68659793179,94.0940306179504,"8.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","18%",2040,10186.4572561227,"Capacity",918.387361849208,9268.06989427352,96.2708153817839,"9.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","2%",2040,8528.92407075581,"Capacity",918.387361849208,7610.5367089066,87.2383901095533,"7.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","22%",2040,10600.8405524645,"Capacity",918.387361849208,9682.45319061526,98.3994572678897,"9.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","6%",2040,8943.30736709754,"Capacity",918.387361849208,8024.92000524833,89.5819178475675,"8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","10%",2040,7382.22648994844,"Capacity",918.387361849208,6463.83912809924,80.3980045032166,"6.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","14%",2040,7828.62840534035,"Capacity",918.387361849208,6910.24104349114,83.1278596109099,"6.9M"
