"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRecycling","Ambitious","Large LIB","Reference","Recycling","0%","20%",2050,17920.4111004826,"Capacity",918.387361849208,17002.0237386334,130.391808556494,"17M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRecycling","Ambitious","Large LIB","Reference","Recycling","0%","4%",2050,17084.7010094374,"Capacity",918.387361849208,16166.3136475882,127.146819258636,"16.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRecycling","Ambitious","Large LIB","Reference","Recycling","0%","8%",2050,17293.6285321987,"Capacity",918.387361849208,16375.2411703495,127.96578124776,"16.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRepurposing","Ambitious","Large LIB","Reference","Repurposing","0%","0%",2050,17702.3407435999,"Capacity",918.387361849208,16783.9533817507,129.552898005991,"16.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRepurposing","Ambitious","Large LIB","Reference","Repurposing","0%","12%",2050,18331.2035730441,"Capacity",918.387361849208,17412.8162111949,131.95763036367,"17.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRepurposing","Ambitious","Large LIB","Reference","Repurposing","0%","16%",2050,18540.8245161921,"Capacity",918.387361849208,17622.4371543429,132.749527887458,"17.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRepurposing","Ambitious","Large LIB","Reference","Repurposing","0%","20%",2050,18750.4454593402,"Capacity",918.387361849208,17832.058097491,133.536729394916,"17.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRepurposing","Ambitious","Large LIB","Reference","Repurposing","0%","4%",2050,17911.961686748,"Capacity",918.387361849208,16993.5743248987,130.359404435962,"17M"
"Pre-processing (ktons of battery)","Ambitious__reuse0LargeRepurposing","Ambitious","Large LIB","Reference","Repurposing","0%","8%",2050,18121.582629896,"Capacity",918.387361849208,17203.1952680468,131.160951765557,"17.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Recycling","Ambitious","Reference","Reference","Recycling","0%","0%",2050,13699.4632934664,"Capacity",918.387361849208,12781.0759316172,113.053420698435,"12.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Recycling","Ambitious","Reference","Reference","Recycling","0%","12%",2050,14328.2050147271,"Capacity",918.387361849208,13409.8176528779,115.800767065153,"13.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Recycling","Ambitious","Reference","Reference","Recycling","0%","16%",2050,14537.7855884807,"Capacity",918.387361849208,13619.3982266315,116.70217747168,"13.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Recycling","Ambitious","Reference","Reference","Recycling","0%","20%",2050,14747.3661622343,"Capacity",918.387361849208,13828.9788003851,117.59667852616,"13.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Recycling","Ambitious","Reference","Reference","Recycling","0%","4%",2050,13909.04386722,"Capacity",918.387361849208,12990.6565053708,113.9765612105,"13M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Recycling","Ambitious","Reference","Reference","Recycling","0%","8%",2050,14118.6244409736,"Capacity",918.387361849208,13200.2370791244,114.892284680584,"13.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Repurposing","Ambitious","Reference","Reference","Repurposing","0%","0%",2050,14325.2026783928,"Capacity",918.387361849208,13406.8153165435,115.787802969672,"13.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Repurposing","Ambitious","Reference","Reference","Repurposing","0%","12%",2050,14955.7693912114,"Capacity",918.387361849208,14037.3820293622,118.479458259068,"14M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Repurposing","Ambitious","Reference","Reference","Repurposing","0%","16%",2050,15165.9582954843,"Capacity",918.387361849208,14247.5709336351,119.363189190115,"14.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Repurposing","Ambitious","Reference","Reference","Repurposing","0%","20%",2050,15376.1471997572,"Capacity",918.387361849208,14457.759837908,120.24042514025,"14.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Repurposing","Ambitious","Reference","Reference","Repurposing","0%","4%",2050,14535.3915826656,"Capacity",918.387361849208,13617.0042208164,116.69192011796,"13.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Repurposing","Ambitious","Reference","Reference","Repurposing","0%","8%",2050,14745.5804869385,"Capacity",918.387361849208,13827.1931250893,117.589085909745,"13.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","0%",2050,10238.6368927969,"Capacity",918.387361849208,9320.24953094767,96.5414394493249,"9.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","12%",2050,11648.3210561771,"Capacity",918.387361849208,10729.9336943279,103.585393247928,"10.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","16%",2050,12118.2157773038,"Capacity",918.387361849208,11199.8284154546,105.8292417787,"11.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","20%",2050,12588.1104984305,"Capacity",918.387361849208,11669.7231365813,108.026492753312,"11.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","4%",2050,10708.5316139236,"Capacity",918.387361849208,9790.1442520744,98.9451578000379,"9.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","8%",2050,11178.4263350503,"Capacity",918.387361849208,10260.0389732011,101.291850477722,"10.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","0%",2050,10238.6368927969,"Capacity",918.387361849208,9320.24953094767,96.5414394493249,"9.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","12%",2050,10869.7467241377,"Capacity",918.387361849208,9951.3593622885,99.7565003510473,"10M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","16%",2050,11080.116667918,"Capacity",918.387361849208,10161.7293060688,100.8054031591,"10.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","20%",2050,11290.4866116983,"Capacity",918.387361849208,10372.0992498491,101.843503719428,"10.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","4%",2050,10449.0068365772,"Capacity",918.387361849208,9530.61947472795,97.6248916758833,"9.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","8%",2050,10659.3767803574,"Capacity",918.387361849208,9740.98941850823,98.6964508911451,"9.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","0%",2050,10102.6053717014,"Capacity",918.387361849208,9184.2180098522,95.8343258433647,"9.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","12%",2050,10733.7348463617,"Capacity",918.387361849208,9815.34748451245,99.0724355434571,"9.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","16%",2050,10944.1113379151,"Capacity",918.387361849208,10025.7239760659,100.128537271179,"10M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","20%",2050,11154.4878294685,"Capacity",918.387361849208,10236.1004676193,101.173615471719,"10.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","4%",2050,10312.9818632548,"Capacity",918.387361849208,9394.59450140562,96.9257164090399,"9.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","8%",2050,10523.3583548082,"Capacity",918.387361849208,9604.97099295904,98.0049539204985,"9.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","0%",2050,10513.4347163907,"Capacity",918.387361849208,9595.04735454145,97.9543125877644,"9.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","12%",2050,11146.0334294795,"Capacity",918.387361849208,10227.6460676303,101.131825196771,"10.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","16%",2050,11356.8996671758,"Capacity",918.387361849208,10438.5123053266,102.169037899584,"10.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","20%",2050,11567.7659048721,"Capacity",918.387361849208,10649.3785430229,103.195826189933,"10.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","4%",2050,10724.300954087,"Capacity",918.387361849208,9805.91359223775,99.0248130128896,"9.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","8%",2050,10935.1671917832,"Capacity",918.387361849208,10016.779829934,100.083863983831,"10M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","0%",2050,13040.2024469061,"Capacity",918.387361849208,12121.8150850569,110.09911482413,"12.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","12%",2050,13669.3132129851,"Capacity",918.387361849208,12750.9258511359,112.919997569677,"12.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","16%",2050,13879.0168016782,"Capacity",918.387361849208,12960.629439829,113.844760265148,"13M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","20%",2050,14088.7203903712,"Capacity",918.387361849208,13170.333028522,114.762071384765,"13.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","4%",2050,13249.9060355991,"Capacity",918.387361849208,12331.5186737499,111.047371304997,"12.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","8%",2050,13459.6096242921,"Capacity",918.387361849208,12541.2222624429,111.987598699333,"12.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","0%",2050,16116.5116341214,"Capacity",918.387361849208,15198.1242722721,123.280672744239,"15.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","12%",2050,16743.7967208137,"Capacity",918.387361849208,15825.4093589645,125.79908329938,"15.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","16%",2050,16952.8917497111,"Capacity",918.387361849208,16034.5043878619,126.627423522166,"16M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","20%",2050,17161.9867786085,"Capacity",918.387361849208,16243.5994167593,127.45038021426,"16.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","4%",2050,16325.6066630188,"Capacity",918.387361849208,15407.2193011696,124.125820445102,"15.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","8%",2050,16534.7016919162,"Capacity",918.387361849208,15616.314330067,124.96525249071,"15.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","0%",2050,9560.33548046901,"Capacity",918.387361849208,8641.9481186198,92.9620789280221,"8.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","12%",2050,10191.6337519446,"Capacity",918.387361849208,9273.24639009541,96.2976967019223,"9.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","16%",2050,10402.0665091032,"Capacity",918.387361849208,9483.67914725395,97.3841832499197,"9.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","20%",2050,10612.4992662617,"Capacity",918.387361849208,9694.11190441248,98.4586812039065,"9.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","4%",2050,9770.76823762755,"Capacity",918.387361849208,8852.38087577834,94.0870919721634,"8.9M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","8%",2050,9981.20099478608,"Capacity",918.387361849208,9062.81363293688,95.1988110899337,"9.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","0%",2050,9616.36078975866,"Capacity",918.387361849208,8697.97342790945,93.2629263314714,"8.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","12%",2050,11145.5496211203,"Capacity",918.387361849208,10227.1622592711,101.129433199594,"10.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","16%",2050,11655.2792315742,"Capacity",918.387361849208,10736.891869725,103.618974467638,"10.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","20%",2050,12165.008842028,"Capacity",918.387361849208,11246.6214801788,106.050089486897,"11.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","4%",2050,10126.0904002125,"Capacity",918.387361849208,9207.70303836333,95.9567769277571,"9.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","8%",2050,10635.8200106664,"Capacity",918.387361849208,9717.43264881721,98.5770391562721,"9.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","0%",2050,9616.36078975866,"Capacity",918.387361849208,8697.97342790945,93.2629263314714,"8.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","12%",2050,10250.6821635606,"Capacity",918.387361849208,9332.29480171134,96.6038032466183,"9.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","16%",2050,10462.1226214945,"Capacity",918.387361849208,9543.73525964531,97.6920429699641,"9.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","20%",2050,10673.5630794285,"Capacity",918.387361849208,9755.17571757927,98.7682930781902,"9.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","4%",2050,9827.80124769262,"Capacity",918.387361849208,8909.41388584342,94.3896916291362,"8.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","8%",2050,10039.2417056266,"Capacity",918.387361849208,9120.85434377738,95.5031640511317,"9.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","0%",2050,11817.25689186,"Capacity",918.387361849208,10898.8695300108,104.397650979372,"10.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","12%",2050,13710.6933700133,"Capacity",918.387361849208,12792.3060081641,113.103076917315,"12.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","16%",2050,14341.8388627311,"Capacity",918.387361849208,13423.4515008819,115.85961980294,"13.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","20%",2050,14972.9843554488,"Capacity",918.387361849208,14054.5969935996,118.552085572543,"14.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","4%",2050,12448.4023845778,"Capacity",918.387361849208,11530.0150227286,107.377907516996,"11.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","8%",2050,13079.5478772955,"Capacity",918.387361849208,12161.1605154463,110.277651931143,"12.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","0%",2050,11817.25689186,"Capacity",918.387361849208,10898.8695300108,104.397650979372,"10.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","12%",2050,12449.0153364434,"Capacity",918.387361849208,11530.6279745942,107.380761659592,"11.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","16%",2050,12659.6014846378,"Capacity",918.387361849208,11741.2141227886,108.356883135261,"11.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","20%",2050,12870.1876328323,"Capacity",918.387361849208,11951.8002709831,109.324289483093,"12M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","4%",2050,12027.8430400545,"Capacity",918.387361849208,11109.4556782053,105.4014026387,"11.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","8%",2050,12238.4291882489,"Capacity",918.387361849208,11320.0418263997,106.395685186946,"11.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","0%",2050,11633.2387595405,"Capacity",918.387361849208,10714.8513976913,103.512566375737,"10.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","12%",2050,12264.6756334758,"Capacity",918.387361849208,11346.2882716266,106.518957334489,"11.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","16%",2050,12475.1545914542,"Capacity",918.387361849208,11556.767229605,107.502405692175,"11.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","20%",2050,12685.6335494327,"Capacity",918.387361849208,11767.2461875835,108.476938505765,"11.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","4%",2050,11843.7177175189,"Capacity",918.387361849208,10925.3303556697,104.524305095369,"10.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","8%",2050,12054.1966754974,"Capacity",918.387361849208,11135.8093136482,105.526344168876,"11.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","0%",2050,12122.5670910903,"Capacity",918.387361849208,11204.1797292411,105.849797965046,"11.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","12%",2050,12755.6503965209,"Capacity",918.387361849208,11837.2630346716,108.799186737179,"11.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","16%",2050,12966.6781649977,"Capacity",918.387361849208,12048.2908031485,109.764706546087,"12M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","20%",2050,13177.7059334746,"Capacity",918.387361849208,12259.3185716254,110.721807118676,"12.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","4%",2050,12333.5948595671,"Capacity",918.387361849208,11415.2074977179,106.841974418849,"11.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","8%",2050,12544.622628044,"Capacity",918.387361849208,11626.2352661948,107.825021521884,"11.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","0%",2050,9526.55196098617,"Capacity",918.387361849208,8608.16459913696,92.7801950802916,"8.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","12%",2050,10160.9289759157,"Capacity",918.387361849208,9242.54161406649,96.1381381870197,"9.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","16%",2050,10372.3879808922,"Capacity",918.387361849208,9454.000619043,97.2316852627938,"9.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","20%",2050,10583.8469858687,"Capacity",918.387361849208,9665.45962401951,98.3130694466382,"9.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","4%",2050,9738.01096596268,"Capacity",918.387361849208,8819.62360411347,93.9128511126857,"8.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","8%",2050,9949.46997093919,"Capacity",918.387361849208,9031.08260908998,95.0320083397693,"9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","0%",2050,9869.26473801464,"Capacity",918.387361849208,8950.87737616544,94.6090766056061,"9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","12%",2050,10504.9301246274,"Capacity",918.387361849208,9586.54276277818,97.9108919517036,"9.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","16%",2050,10716.8185868316,"Capacity",918.387361849208,9798.43122498243,98.987025538615,"9.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","20%",2050,10928.7070490359,"Capacity",918.387361849208,10010.3196871867,100.051585130805,"10M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","4%",2050,10081.1532002189,"Capacity",918.387361849208,9162.76583836969,95.7223371965483,"9.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","8%",2050,10293.0416624231,"Capacity",918.387361849208,9374.65430057393,96.8227984545682,"9.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2050,7063.39964934167,"Capacity",918.387361849208,6145.01228749246,78.3901287630813,"6.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2050,8168.16915301182,"Capacity",918.387361849208,7249.78179116261,85.1456504535764,"7.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2050,8536.4256542352,"Capacity",918.387361849208,7618.03829238599,87.2813742581199,"7.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2050,8904.68215545858,"Capacity",918.387361849208,7986.29479360938,89.3660718259977,"8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2050,7431.65615056505,"Capacity",918.387361849208,6513.26878871584,80.7048250646505,"6.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2050,7799.91265178843,"Capacity",918.387361849208,6881.52528993923,82.9549594053256,"6.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","0%",2050,7063.39964934167,"Capacity",918.387361849208,6145.01228749246,78.3901287630813,"6.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","12%",2050,7701.33853944482,"Capacity",918.387361849208,6782.95117759561,82.3586739669576,"6.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","16%",2050,7913.98483614587,"Capacity",918.387361849208,6995.59747429666,83.6396883919151,"7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","20%",2050,8126.63113284692,"Capacity",918.387361849208,7208.24377099771,84.9013767320514,"7.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","4%",2050,7276.04594604272,"Capacity",918.387361849208,6357.65858419351,79.734927003124,"6.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","8%",2050,7488.69224274377,"Capacity",918.387361849208,6570.30488089456,81.0574171861808,"6.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","0%",2050,7086.71112259781,"Capacity",918.387361849208,6168.32376074861,78.5386768461795,"6.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","12%",2050,7725.34239093434,"Capacity",918.387361849208,6806.95502908513,82.5042727928992,"6.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","16%",2050,7938.21948037985,"Capacity",918.387361849208,7019.83211853064,83.7844384031465,"7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","20%",2050,8151.09656982536,"Capacity",918.387361849208,7232.70920797615,85.0453361917992,"7.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","4%",2050,7299.58821204332,"Capacity",918.387361849208,6381.20085019411,79.8824189055021,"6.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","8%",2050,7512.46530148883,"Capacity",918.387361849208,6594.07793963962,81.203928104739,"6.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","0%",2050,7259.25481861254,"Capacity",918.387361849208,6340.86745676334,79.6295639619064,"6.3M"
