"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","0%",2045,7446.62922183274,"Capacity",918.387361849208,6528.24185998353,80.7975362247113,"6.5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","12%",2045,8075.3284316995,"Capacity",918.387361849208,7156.94106985029,84.5987060766906,"7.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","16%",2045,8284.89483498842,"Capacity",918.387361849208,7366.50747313922,85.8283605409029,"7.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","20%",2045,8494.46123827734,"Capacity",918.387361849208,7576.07387642814,87.0406449679007,"7.6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","4%",2045,7656.19562512166,"Capacity",918.387361849208,6737.80826327245,82.0841535454466,"6.7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","8%",2045,7865.76202841058,"Capacity",918.387361849208,6947.37466656137,83.3509128118065,"6.9M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","0%",2045,7659.86577178983,"Capacity",918.387361849208,6741.47840994062,82.1065065018639,"6.7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","12%",2045,8288.88934094637,"Capacity",918.387361849208,7370.50197909716,85.8516277020835,"7.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","16%",2045,8498.56386399855,"Capacity",918.387361849208,7580.17650214934,87.0642090766886,"7.6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","20%",2045,8708.23838705073,"Capacity",918.387361849208,7789.85102520152,88.2601327055513,"7.8M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","4%",2045,7869.54029484201,"Capacity",918.387361849208,6951.1529329928,83.3735745484911,"7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","8%",2045,8079.21481789419,"Capacity",918.387361849208,7160.82745604498,84.6216724961459,"7.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2045,5930.13230575252,"Capacity",918.387361849208,5011.74494390331,70.7936787001729,"5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2045,7105.6253197545,"Capacity",918.387361849208,6187.23795790529,78.6589979462318,"6.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2045,7497.45632442183,"Capacity",918.387361849208,6579.06896257262,81.1114601186085,"6.6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2045,7889.28732908915,"Capacity",918.387361849208,6970.89996723995,83.4919155801323,"7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2045,6321.96331041984,"Capacity",918.387361849208,5403.57594857063,73.5090195048923,"5.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2045,6713.79431508717,"Capacity",918.387361849208,5795.40695323796,76.1275702570229,"5.8M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","0%",2045,5930.13230575252,"Capacity",918.387361849208,5011.74494390331,70.7936787001729,"5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","12%",2045,6561.12127916636,"Capacity",918.387361849208,5642.73391731716,75.1181330792849,"5.6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","16%",2045,6771.45093697098,"Capacity",918.387361849208,5853.06357512177,76.5053172996608,"5.9M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","20%",2045,6981.7805947756,"Capacity",918.387361849208,6063.39323292639,77.8677932968849,"6.1M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","4%",2045,6140.46196355713,"Capacity",918.387361849208,5222.07460170792,72.2639232377258,"5.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","8%",2045,6350.79162136175,"Capacity",918.387361849208,5432.40425951254,73.7048455633179,"5.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","0%",2045,5950.13077199711,"Capacity",918.387361849208,5031.7434101479,70.9347827948173,"5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","12%",2045,6581.901767068,"Capacity",918.387361849208,5663.51440521879,75.2563246858282,"5.7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","16%",2045,6792.49209875829,"Capacity",918.387361849208,5874.10473690909,76.6427083088084,"5.9M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","20%",2045,7003.08243044859,"Capacity",918.387361849208,6084.69506859938,78.0044554406951,"6.1M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","4%",2045,6160.72110368741,"Capacity",918.387361849208,5242.3337418382,72.4039621970939,"5.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","8%",2045,6371.3114353777,"Capacity",918.387361849208,5452.92407352849,73.8439169703808,"5.5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","0%",2045,6076.59832256542,"Capacity",918.387361849208,5158.21096071621,71.8206861615525,"5.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","12%",2045,6708.49260373373,"Capacity",918.387361849208,5790.10524188452,76.0927410590821,"5.8M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","16%",2045,6919.12403078983,"Capacity",918.387361849208,6000.73666894062,77.4644219557638,"6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","20%",2045,7129.75545784594,"Capacity",918.387361849208,6211.36809599673,78.8122331620969,"6.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","4%",2045,6287.22974962152,"Capacity",918.387361849208,5368.84238777231,73.2723848920745,"5.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","8%",2045,6497.86117667763,"Capacity",918.387361849208,5579.47381482842,74.695875487395,"5.6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","0%",2045,7154.51043584946,"Capacity",918.387361849208,6236.12307400026,78.9691273473391,"6.2M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","12%",2045,7782.63526741964,"Capacity",918.387361849208,6864.24790557043,82.8507568195393,"6.9M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","16%",2045,7992.01021127636,"Capacity",918.387361849208,7073.62284942715,84.104832497468,"7.1M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","20%",2045,8201.38515513309,"Capacity",918.387361849208,7282.99779328388,85.3404815622919,"7.3M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","4%",2045,7363.88537970619,"Capacity",918.387361849208,6445.49801785698,80.2838590119893,"6.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","8%",2045,7573.26032356291,"Capacity",918.387361849208,6654.87296171371,81.5774047252896,"6.7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","0%",2045,8407.31130000377,"Capacity",918.387361849208,7488.92393815456,86.5385690785014,"7.5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","12%",2045,9033.14454747122,"Capacity",918.387361849208,8114.75718562202,90.0819470572324,"8.1M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","16%",2045,9241.75562996038,"Capacity",918.387361849208,8323.36826811117,91.2324956806026,"8.3M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","20%",2045,9450.36671244953,"Capacity",918.387361849208,8531.97935060032,92.368714133089,"8.5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","4%",2045,8615.92238249292,"Capacity",918.387361849208,7697.53502064371,87.7355972262326,"7.7M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","8%",2045,8824.53346498207,"Capacity",918.387361849208,7906.14610313287,88.9165119824932,"7.9M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","0%",2045,5710.52808294173,"Capacity",918.387361849208,4792.14072109252,69.2252896064186,"4.8M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","12%",2045,6341.5320323045,"Capacity",918.387361849208,5423.1446704553,73.6420034386307,"5.4M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","16%",2045,6551.8666820921,"Capacity",918.387361849208,5633.47932024289,75.0565075142915,"5.6M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","20%",2045,6762.20133187969,"Capacity",918.387361849208,5843.81397003048,76.4448426646983,"5.8M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","4%",2045,5920.86273272932,"Capacity",918.387361849208,5002.47537088011,70.728179468159,"5M"
"Pre-processing (ktons of battery)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","8%",2045,6131.19738251691,"Capacity",918.387361849208,5212.8100206677,72.199792386597,"5.2M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","0%",2045,15709.6571734732,"Capacity",918.387361849208,14791.269811624,121.619364459875,"14.8M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","12%",2045,18155.9798645255,"Capacity",918.387361849208,17237.5925026763,131.292012333867,"17.2M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","16%",2045,18971.4207615429,"Capacity",918.387361849208,18053.0333996937,134.361577095886,"18.1M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","20%",2045,19786.8616585604,"Capacity",918.387361849208,18868.4742967112,137.362565121328,"18.9M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","4%",2045,16525.0980704906,"Capacity",918.387361849208,15606.7107086414,124.926821414144,"15.6M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","8%",2045,17340.538967508,"Capacity",918.387361849208,16422.1516056588,128.148943053226,"16.4M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","0%",2045,15709.6571734732,"Capacity",918.387361849208,14791.269811624,121.619364459875,"14.8M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","12%",2045,16330.995513524,"Capacity",918.387361849208,15412.6081516748,124.147525757362,"15.4M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","16%",2045,16538.108293541,"Capacity",918.387361849208,15619.7209316918,124.978881942878,"15.6M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","20%",2045,16745.221073558,"Capacity",918.387361849208,15826.8337117087,125.804744392685,"15.8M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","4%",2045,15916.7699534901,"Capacity",918.387361849208,14998.3825916409,122.467883919177,"15M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","8%",2045,16123.8827335071,"Capacity",918.387361849208,15205.4953716579,123.310564720375,"15.2M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","0%",2045,19371.949645189,"Capacity",918.387361849208,18453.5622833398,135.843889385352,"18.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","12%",2045,22406.4336918021,"Capacity",918.387361849208,21488.0463299529,146.588015642319,"21.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","16%",2045,23417.9283740064,"Capacity",918.387361849208,22499.5410121572,149.998470032721,"22.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","20%",2045,24429.4230562108,"Capacity",918.387361849208,23511.0356943616,153.333087408953,"23.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","4%",2045,20383.4443273934,"Capacity",918.387361849208,19465.0569655442,139.517228203345,"19.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","8%",2045,21394.9390095977,"Capacity",918.387361849208,20476.5516477485,143.096302005847,"20.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","0%",2045,19371.949645189,"Capacity",918.387361849208,18453.5622833398,135.843889385352,"18.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","12%",2045,19992.4519509235,"Capacity",918.387361849208,19074.0645890743,138.108886712891,"19.1M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","16%",2045,20199.286052835,"Capacity",918.387361849208,19280.8986909858,138.85567576079,"19.3M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","20%",2045,20406.1201547465,"Capacity",918.387361849208,19487.7327928973,139.598469880215,"19.5M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","4%",2045,19578.7837471005,"Capacity",918.387361849208,18660.3963852513,136.603061405121,"18.7M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","8%",2045,19785.617849012,"Capacity",918.387361849208,18867.2304871628,137.358037577576,"18.9M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","0%",2045,19145.0998471991,"Capacity",918.387361849208,18226.7124853499,135.006342389348,"18.2M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","12%",2045,19765.9644495447,"Capacity",918.387361849208,18847.5770876955,137.286478167719,"18.8M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","16%",2045,19972.9193169933,"Capacity",918.387361849208,19054.5319551441,138.038153983397,"19.1M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","20%",2045,20179.8741844418,"Capacity",918.387361849208,19261.4868225926,138.785758716781,"19.3M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","4%",2045,19352.0547146477,"Capacity",918.387361849208,18433.6673527985,135.770642455571,"18.4M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","8%",2045,19559.0095820962,"Capacity",918.387361849208,18640.622220247,136.530664029173,"18.6M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","0%",2045,19645.9793419545,"Capacity",918.387361849208,18727.5919801053,136.848792395495,"18.7M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","12%",2045,20266.8380292747,"Capacity",918.387361849208,19348.4506674255,139.098708360018,"19.3M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","16%",2045,20473.7909250481,"Capacity",918.387361849208,19555.4035631989,139.840636308617,"19.6M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","20%",2045,20680.7438208215,"Capacity",918.387361849208,19762.3564589723,140.578648659646,"19.8M"
"Pre-processing (ktons of battery)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","4%",2045,19852.9322377279,"Capacity",918.387361849208,18934.5448758787,137.602851990352,"18.9M"
