"Vehicle","Country","Year","Sales","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector"
"Medium trucks","Canada",2050,119751,1712098,15126,65336,39825,31089,"76|119|186|291|453|701|1079|1645|1614|2542|3852|5114|6238|6791|387|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","854|1076|1270|1405|1474|1502|1471|1443|1438|1507|1687|3769|4007|4110|3896|3306|2445|1574|882|437|195|57|16|4|0|0|0|0|0|0","95|147|227|349|534|815|1227|1828|2685|3870|5419|6874|7989|8461|7974|6565|4664|2873|1547|743|323|94|26|7|0|0|0|0|0|0","119720|119145|118544|117900|117191|116380|115412|114205|112637|110536|107667|98030|87600|76328|64361|45190|29854|18651|11107|6350|3503|1253|417|117|0|0|0|0|0|0"
"Vans","Canada",2015,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2016,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2017,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2018,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2019,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2020,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2021,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2022,83,83,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2023,2280,2362,0,2,1,2,"1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2279|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2024,2900,5259,0,4,2,4,"2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2899|2277|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2025,10709,15958,0,14,5,14,"7|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10706|2896|2273|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2026,12835,28768,0,29,12,29,"8|11|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8|11|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12832|10695|2891|2267|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2027,14827,43554,0,55,22,55,"9|13|17|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4|5|7|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|13|17|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14823|12818|10688|2884|2258|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2028,22007,65494,0,101,41,101,"14|15|20|26|11|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|6|8|11|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14|15|20|26|11|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22001|14808|12810|10678|2872|2244|81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2029,27915,93337,1,175,70,174,"18|22|23|32|41|17|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|9|9|13|17|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","18|22|23|32|41|17|21|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","27908|21992|14798|12797|10661|2865|2235|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2030,48734,141946,34,304,90,270,"31|28|35|36|49|64|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|6|7|7|13|26|11|13|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","31|28|35|36|49|64|27|32|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","48721|27897|21978|14784|12777|10635|2854|2222|78|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2031,52028,193744,92,505,114,413,"33|49|44|54|57|77|99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|10|9|11|12|16|20|9|20|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","33|49|44|54|57|77|99|41|49|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","52015|48702|27879|21957|14760|12746|10594|2837|2180|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2032,55246,248643,168,814,168,646,"35|52|77|69|85|89|119|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8|11|16|14|17|18|24|31|13|15|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","35|52|77|69|85|89|119|152|62|71|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","55232|51994|48671|27851|21922|14724|12697|10531|2811|2140|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2033,60922,309017,266,1284,268,1018,"39|55|82|120|107|132|137|182|164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|12|17|25|22|27|28|37|47|19|21|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39|56|82|120|108|132|137|182|229|92|102|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","60906|55209|51961|48622|27807|21868|14668|12621|10433|2762|2094|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2034,63088,371263,388,1979,449,1592,"40|61|87|128|187|167|204|210|263|244|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11|14|19|28|40|35|42|44|57|70|27|59|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","41|62|87|129|188|168|204|210|275|339|131|140|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63072|60882|55174|51909|48546|27739|21784|14580|12505|10285|2703|2027|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2035,65053,435011,567,2977,722,2410,"41|63|96|136|200|292|258|312|301|386|325|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15|17|23|30|44|63|55|66|67|85|102|76|76|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","42|64|97|137|201|293|259|313|318|406|485|179|176|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","65036|63046|60843|55119|51827|48427|27633|21654|14446|12328|10055|2617|1933|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2036,64969,498012,738,4361,1213,3622,"41|65|99|150|213|311|451|396|446|442|547|461|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","24|24|27|36|48|69|98|87|101|100|124|283|98|90|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","43|67|101|151|214|313|453|398|473|470|582|663|226|202|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","64952|65010|63006|60782|55033|51700|48241|27468|21454|14241|12063|9734|2486|1804|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2037,64983,560080,987,6195,1914,5201,"41|65|102|155|234|331|482|691|554|656|626|734|530|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","42|36|37|43|56|76|110|154|134|153|147|346|365|116|96|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0","44|67|105|158|237|333|484|694|601|699|672|795|834|259|207|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0","64966|64926|64969|62943|60687|54898|51502|47953|27214|21151|13935|11677|9280|2323|1638|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2038,65053,620701,1359,8522,2864,6955,"41|65|102|160|243|365|511|737|966|816|930|840|913|265|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","75|62|54|56|66|89|120|173|239|201|223|410|445|433|124|91|3|0|0|0|0|0|0|0|0|0|0|0|0|0","45|69|106|164|246|368|515|742|1048|888|1000|919|1000|957|265|185|5|0|0|0|0|0|0|0|0|0|0|0|0|0","65036|64940|64885|64904|62845|60538|54687|51194|47510|26829|20696|13489|11130|8664|2111|1231|12|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2039,65069,679322,1822,11358,4151,9070,"41|65|102|160|250|378|564|783|995|1426|1159|1251|1046|849|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","116|107|90|80|85|103|139|188|265|357|293|626|524|526|462|116|74|2|0|0|0|0|0|0|0|0|0|0|0|0","46|70|108|166|256|383|570|790|1121|1549|1270|1364|1155|1146|978|237|144|3|0|0|0|0|0|0|0|0|0|0|0|0","65052|65010|64899|64820|64802|62690|60306|54361|50722|46837|26253|20034|12857|10376|7867|1560|869|7|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2040,65042,734743,2428,14682,5787,10863,"41|65|102|160|250|389|584|863|1007|1475|2033|1563|1563|767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","173|161|147|126|116|128|158|216|286|394|521|815|791|614|558|433|95|52|0|0|0|0|0|0|0|0|0|0|0|0","47|72|110|168|259|398|593|874|1193|1657|2216|1734|1713|1322|1170|875|185|95|0|0|0|0|0|0|0|0|0|0|0|0","65025|65026|64969|64834|64718|64643|62450|59946|53859|50003|45832|25412|19096|11997|9411|5872|1074|576|0|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2041,65165,786787,2948,18461,7940,13299,"41|65|102|160|250|389|602|894|1089|1501|2112|2753|1959|1382|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","212|237|216|196|172|166|190|241|327|425|567|1432|1017|920|648|522|354|68|32|0|0|0|0|0|0|0|0|0|0|0","48|74|113|172|263|402|616|909|1319|1763|2369|3024|2173|1960|1348|1046|680|125|57|0|0|0|0|0|0|0|0|0|0|0","65148|64999|64985|64904|64732|64560|64395|62077|59392|53096|48930|44364|24222|17809|10874|7131|4118|690|361|0|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2042,65372,835137,3612,22583,10411,15986,"42|65|102|160|250|389|601|922|1055|1625|2163|2871|3467|2222|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","292|291|309|277|252|230|234|280|358|480|609|1546|1779|1173|964|601|425|251|41|18|0|0|0|0|0|0|0|0|0|0","50|76|116|176|268|409|622|944|1372|1949|2520|3232|3793|2484|1997|1202|811|460|72|30|0|0|0|0|0|0|0|0|0|0","65355|65122|64958|64920|64802|64573|64312|64011|61504|58551|51956|47363|42287|22602|16153|8223|5103|2718|416|210|0|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2043,65348,878697,4462,26881,13182,18281,"42|65|102|160|250|389|602|921|988|1589|2345|2957|3627|3961|282|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","401|395|381|386|344|318|304|328|403|519|683|1669|1910|2047|1224|894|489|300|155|23|9|0|0|0|0|0|0|0|0|0","52|78|119|181|274|417|631|952|1424|2026|2786|3438|4052|4334|2530|1782|932|548|272|39|15|0|0|0|0|0|0|0|0|0","65331|65329|65080|64893|64818|64643|64326|63928|63420|60633|57294|50292|45145|39458|20496|12222|5865|3466|1707|234|117|0|0|0|0|0|0|0|0|0"
"Vans","Canada",2044,65461,917028,5469,31096,16192,20190,"42|65|103|160|250|390|602|921|869|1513|2314|3211|3753|4152|1846|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","519|534|509|476|464|418|398|403|454|568|728|1863|2049|2191|2133|1133|723|345|184|86|12|4|0|0|0|0|0|0|0|0","53|81|122|185|281|425|643|964|1435|2102|2896|3800|4308|4629|4411|2257|1379|629|323|146|19|7|0|0|0|0|0|0|0|0","65444|65305|65287|65015|64791|64659|64395|63942|63338|62521|59331|55459|47938|42125|35781|15549|8721|3966|2252|1028|123|59|0|0|0|0|0|0|0|0"
"Vans","Canada",2045,65807,948771,6667,34958,19291,20229,"42|66|103|161|251|389|602|922|739|1367|2238|3196|4082|4308|1763|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","649|676|672|622|569|545|503|500|529|618|782|1966|2277|2340|2282|1973|915|508|212|101|43|5|0|0|0|0|0|0|0|0","55|83|126|191|287|435|655|981|1453|2116|3002|3948|4759|4918|4714|3934|1747|928|373|171|72|9|0|0|0|0|0|0|0|0","65790|65418|65263|65222|64914|64632|64411|64011|63351|62441|61179|57431|52863|44731|38200|27212|11153|5907|2563|1411|596|53|22|0|0|0|0|0|0|0"
"Vans","Canada",2046,65943,974249,7891,38282,22241,20085,"42|66|103|161|251|390|602|922|731|1221|2075|3137|4092|4693|1600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","659|823|832|801|726|660|635|610|626|691|828|2083|2388|2593|2430|2108|1598|645|315|116|51|20|2|0|0|0|0|0|0|0","55|85|130|196|296|444|669|999|1476|2140|3020|4091|4942|5432|5006|4202|3049|1177|553|198|84|33|4|0|0|0|0|0|0|0","65926|65763|65376|65198|65120|64754|64384|64026|63420|62454|61100|59220|54742|49326|40563|29044|19583|7599|3825|1595|858|336|23|11|0|0|0|0|0|0"
"Vans","Canada",2047,66051,994152,9084,40961,24875,19752,"42|66|103|161|251|391|603|922|728|1210|1923|2968|4061|4727|1595|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","662|837|985|966|908|819|754|743|735|783|894|2162|2505|2707|2687|2242|1704|1125|395|173|59|24|9|0|0|0|0|0|0|0","55|86|133|201|304|456|682|1018|1500|2172|3051|4113|5115|5638|5527|4463|3253|2054|695|294|97|39|15|0|0|0|0|0|0|0","66034|65899|65722|65311|65096|64960|64506|64000|63435|62521|61113|59144|56448|51080|44731|30832|20898|13425|4958|2389|963|501|180|6|0|0|0|0|0|0"
"Vans","Canada",2048,66141,1009105,10164,43046,27151,19053,"42|66|104|162|252|391|605|923|734|1207|1911|2823|3898|4727|1207|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","655|840|1000|1112|1066|994|909|861|863|885|978|2275|2563|2821|2795|2479|1807|1201|697|219|87|28|11|4|0|0|0|0|0|0","55|86|133|206|311|468|700|1037|1527|2203|3092|4151|5136|5831|5733|4928|3451|2194|1223|372|145|45|17|6|0|0|0|0|0|0","66124|66007|65857|65656|65208|64936|64711|64121|63409|62537|61179|59156|56375|52672|46322|33994|22172|14311|8832|3128|1450|568|292|87|0|0|0|0|0|0"
"Vans","Canada",2049,66088,1019851,11049,44593,29007,18361,"42|66|104|162|253|392|605|926|774|1216|1909|2812|3768|4577|754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","618|830|1003|1127|1198|1140|1073|1012|977|1004|1068|2417|2648|2856|2901|2574|1997|1274|741|382|111|41|12|5|0|0|0|0|0|0","54|85|133|206|317|478|715|1061|1552|2238|3132|4201|5174|5846|5925|5110|3809|2327|1301|650|183|67|20|7|0|0|0|0|0|0","66071|66097|65965|65792|65553|65048|64687|64325|63529|62511|61194|59220|56387|52604|47766|35186|24440|15169|9404|5624|1918|853|321|158|30|0|0|0|0|0"
"Vans","Canada",2050,66002,1027266,11715,45734,30479,17714,"42|66|104|163|254|394|606|926|823|1263|1921|2813|3762|4465|113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","573|787|990|1127|1210|1256|1208|1166|1118|1107|1172|2567|2753|2914|2921|2663|2074|1408|787|408|193|52|18|5|0|0|0|0|0|0","54|85|133|206|318|487|730|1083|1586|2273|3177|4249|5223|5879|5935|5277|3951|2569|1382|694|320|85|30|9|0|0|0|0|0|0","65985|66044|66055|65899|65689|65392|64799|64301|63731|62629|61169|59235|56448|52616|47705|36262|25273|16712|9953|5977|3492|1149|491|178|75|7|0|0|0|0"
"Buses","Mexico",2015,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2016,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2017,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2018,10,10,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2019,63,63,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2020,15,78,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2021,39,117,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39|15|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2022,2,117,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|39|15|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2023,87,203,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","87|0|39|15|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2024,658,860,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","658|87|0|39|15|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2025,1088,1946,0,2,1,2,"1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1088|657|87|0|39|15|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Buses","Mexico",2026,1174,3116,1,4,1,3,"1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1174|1087|656|87|0|38|15|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
